पालगी,पालगी,n,NN,m,sg,3,0
मित्र,मित्र,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
बात,बात,n,NN,f,sg,3,0
कर,कर,v,VM,m,sg,2h,0_रह+या_है
रहे,रह,v,VAUX,m,sg,any,या
हैं,है,v,VAUX,any,sg,2h,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
उधम,उधम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
अरे,अरे,avy,INJ,-,-,-,-
वही,वह,pn,PRP,any,sg,3,0
जो,जो,pn,PRP,any,sg,3,0
सौ,सौ,num,QC,any,any,-,-
रूपये,रूपया,n,NN,m,pl,3,0
लेकर,ले,v,VM,any,any,any,कर
गया,जा,v,VM,m,sg,any,या1_था
था,था,v,VAUX,m,sg,any,था
खून,खून,n,NN,m,sg,3,0
लेने,ले,v,VM,any,sg,any,ना_का
के,का,psp,PSP,m,sg,-,-
नाम,नाम,n,NN,m,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
दे,दे,v,VM,any,sg,3,0_जा+गा
जायेगा,जा,v,VAUX,m,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
बेचारे,बेचारा,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
बेटा,बेटा,n,NN,m,sg,3,0
हास्पिटलाइज्ड,हास्पिटलाइज्ड,unk,UNK,-,-,-,-
था,था,v,VM,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
लेने,ले,v,VM,any,any,any,ना_दे
दे,दे,v,VAUX,any,any,any,0
NULL,NULL,avy,CC,-,-,-,-
ले,ले,v,VM,m,sg,3,0_जा+या1_हो+गा
गया,जा,v,VAUX,m,sg,any,या1
होगा,हो,v,VAUX,m,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
सौ,सौ,num,QC,any,any,-,-
रूपये,रूपया,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
तो,तो,avy,RP,-,-,-,-
बात,बात,n,NN,f,sg,3,0
है,है,v,VM,any,sg,3,है
NULL,NULL,avy,CC,-,-,-,-
जब,जब,pn,PRP,-,-,-,-
उसकी,वह,pn,PRP,f,sg,3,का
मर्जी,मर्जी,n,NN,f,sg,3,0
होगी,हो,v,VM,f,sg,3,गा
NULL,NULL,n,NN,-,-,-,-
दे,दे,v,VM,any,sg,3,0_जा+गा
जायेगा,जा,v,VAUX,m,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
उसके,वह,pn,PRP,m,sg,3,का
बच्चे,बच्चा,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
तबियत,तबियत,n,NN,f,sg,3,0
ठीक,ठीक,adj,JJ,any,any,-,-
हो,हो,v,VM,f,sg,2,0_जा+या1_है+ओ
गयी,जा,v,VAUX,f,sg,any,या1
हो,है,v,VAUX,any,sg,2,ओ
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मेरी,मैं,pn,PRP,f,sg,1,का
तो,तो,avy,RP,-,-,-,-
यही,यही,pn,DEM,any,sg,3,-
दुआ,दुआ,n,NN,f,sg,3,0
है,है,v,VM,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
उधम,उधम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
ठीक,ठीक,adj,JJ,any,any,-,-
है,है,v,VM,any,sg,3,है
NULL,NULL,avy,CC,-,-,-,-
एक,एक,num,QC,any,any,-,-
दिन,दिन,n,NN,m,sg,3,0
बेगाना,बेगाना,n,NNPC,m,sg,3,0
आबजर्वर,आबर्जवर,n,NNP,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
दफ्तर,दफ्तर,n,NN,m,sg,3,0
जाकर,जा,v,VM,any,any,any,कर
पता,पता,n,NN,m,sg,3,0
तो,तो,avy,RP,-,-,-,-
लगाओ,लगा,v,VM,any,sg,2,ओ
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
पिछले,पिछला,adj,JJ,m,sg,-,-
साल,साल,n,NN,m,sg,3,0
भी,भी,avy,RP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
तुम्हारा,तुम,pn,PRP,m,sg,2,का
पण्डित,पंडित,adj,JJ,any,any,-,-
दोस्त,दोस्त,n,NN,m,sg,3,0
भी,भी,avy,RP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
तुमसे,तुम,pn,PRP,any,sg,2,से
हजार,हजार,num,QC,any,any,-,-
रूपया,रूपया,n,NN,m,sg,3,0
ठग,ठग,v,VM,m,sg,any,0_ले+या_था
लिया,ले,v,VAUX,m,sg,any,या
था,था,v,VAUX,m,sg,any,था
NULL,NULL,avy,CC,-,-,-,-
मकान,मकान,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
किस्त,किस्त,n,NN,f,sg,3,0
चुकाने,चुका,v,VM,any,any,any,ना_के_लिये
के,के,psp,PSP,-,-,-,-
लिये,लिये,psp,PSP,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
भी,भी,avy,RP,-,-,-,-
आज,आज,n,NN,m,sg,3,0_तक
तक,तक,psp,PSP,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
दिया,दे,v,VM,m,sg,any,या
ना,ना,avy,RP,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
भी,भी,avy,RP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
उधार,उधार,n,NN,m,sg,3,0
ही,ही,avy,RP,-,-,-,-
ले,ले,v,VM,m,sg,any,0_जा+या1_था
गया,जा,v,VAUX,m,sg,any,या1
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
बेगाना,बेगाना,n,NNP,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
दफ्तर,दफ्तर,n,NN,m,sg,3,0
जाकर,जा,v,VM,any,any,any,कर
पता,पता,n,NN,m,sg,3,0
तो,तो,avy,RP,-,-,-,-
लगाओ,लगा,v,VM,any,sg,2,ओ
सच्चाई,सच्चाई,n,NN,f,sg,3,0
क्या,क्या,pn,WQ,-,-,-,-
है,है,v,VM,any,sg,3,है
?,?,punc,SYM,-,-,-,-
?,?,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
ठीक,ठीक,adj,JJ,any,any,-,-
है,है,v,VM,any,sg,3,है
NULL,NULL,avy,CC,-,-,-,-
आज,आज,n,NN,m,sg,3,0
शाम,शाम,n,NN,f,sg,3,0
घर,घर,n,NN,m,sg,3,0
जाते,जा,v,VM,any,any,any,ता_समय
समय,समय,n,PSP,m,-,-,-
चला,चल,v,VM,m,sg,1,या_जा+गा
जाऊंगा,जा,v,VAUX,m,sg,1,गा
कह,कह,v,VM,m,sg,2,0_रह+या_है+ओ
रहे,रह,v,VAUX,m,sg,any,या
हो,है,v,VAUX,any,sg,2,ओ
तो,तो,avy,CC,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
वैसे,वैसे,adv,RB,-,-,-,-
तगादा,तगादा,n,NN,m,sg,3,0
करने,कर,v,VM,any,sg,any,ना_का
का,का,psp,PSP,m,sg,-,-
मेरा,मैं,pn,PRP,m,sg,1,का
कोई,कोई,pn,PRP,any,sg,3,0
इरादा,इरादा,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
है,है,v,VM,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
उधम,उधम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
ठीक,ठीक,adj,JJ,any,any,-,-
है,है,v,VM,any,sg,3,है
कर्णमहाराज,कर्णमहाराज,n,NNP,m,sg,3,0
तगादा,तगादा,n,NN,m,sg,3,0
मत,मत,avy,NEG,-,-,-,-
करना,कर,v,VM,any,any,any,ना
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
बच्चे,बच्चा,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
हालचाल,हालचाल,n,NN,m,sg,3,0
पूछ,पूछ,v,VM,any,any,any,0_ले+ना
लेना,ले,v,VAUX,any,any,any,ना
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
चला,चल,v,VM,m,sg,1,या_जा+गा
जाऊंगा,जा,v,VAUX,m,sg,1,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
दफ्तर,दफ्तर,n,NN,m,sg,3,0_से
से,से,psp,PSP,-,-,-,-
घर,घर,n,NN,m,sg,3,0
जाते,जा,v,VM,any,any,any,ता_समय
समय,समय,n,PSP,m,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
ठगावातार,ठगावातार,n,NNP,m,sg,3,0_से
से,से,psp,PSP,-,-,-,-
मिलने,मिल,v,VM,any,any,any,ना
अखबार,अखबार,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
दफ्तर,दफ्तर,n,NN,m,sg,3,0
पहुंचा,पहुंच,v,VM,m,sg,any,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
वहां,वहाँ,pn,PRP,-,-,-,-
NULL,NULL,pn,PRP,-,-,-,-
रिसेप्शन,रिसेप्शन,n,NN,m,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
नाम,नाम,n,NN,m,sg,3,0
पूछा,पूछ,v,VM,m,sg,any,या
तो,तो,pn,PRP,-,-,-,-
पता,पता,n,NN,m,sg,3,0
चला,चल,v,VM,m,sg,any,या
कि,कि,avy,CC,-,-,-,-
इस,यह,pn,DEM,any,sg,3,-
नाम,नाम,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
कोई,कोई,pn,PRP,any,sg,3,0
आदमी,आदमी,n,NN,m,sg,3,0
काम,काम,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
करता,कर,v,VM,m,sg,any,ता
इस,यह,pn,DEM,any,sg,3,-
अखबार,अखबार,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
दफ्तर,दफ्तर,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
यह,यह,pn,PRP,any,sg,3,0
सुनकर,सुन,v,VM,any,any,any,कर
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
असलियत,असलियत,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
पता,पता,n,NN,m,sg,3,0
तो,तो,avy,RP,-,-,-,-
चल,चल,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
पर,पर,avy,CC,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
हुलिये,हुलिया,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
आधार,आधार,n,NN,m,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
उसकी,वह,pn,PRP,f,sg,3,का
तहकीकात,तहकीकात,n,NN,f,sg,3,0
करने,कर,v,VM,any,sg,any,ना_लग+या
लगा,लग,v,VAUX,m,sg,any,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
रिसेप्शन,रिसेप्शन,n,NN,m,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
बैठी,बैठ,v,VM,f,sg,any,या
मैडम,मैडम,n,NN,f,sg,3,0
खिसिया,खिसिया,v,VM,any,any,any,0_कर
कर,कर,v,VAUX,any,any,any,0
बोली,बोल,v,VM,f,sg,any,या
-,-,punc,SYM,-,-,-,-
सर,सर,n,NN,m,sg,3,0
यहां,यहाँ,pn,PRP,-,-,-,0_पर
पर,पर,psp,PSP,-,-,-,-
इस,यह,pn,DEM,any,sg,3,-
नाम,नाम,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
और,और,avy,CC,-,-,-,-
इस,यह,pn,DEM,any,sg,3,-
हुलिये,हुलिया,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
कोई,कोई,pn,PRP,any,sg,3,0
आदमी,आदमी,n,NN,m,sg,3,0
काम,काम,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
करता,कर,v,VM,m,sg,any,ता
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
बहनजी,बहनजी,n,NN,f,sg,3,0
उसका,वह,pn,PRP,m,sg,3,का
बेटा,बेटा,n,NN,m,sg,3,0
बहुत,बहुत,avy,INTF,-,-,-,-
बीमार,बीमार,adj,JJ,any,any,-,-
था,था,v,VM,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
हास्पिटलाइज्ड,हास्पिटलाइज्ड,unk,UNK,-,-,-,-
था,था,v,VM,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
खून,खून,n,NN,m,sg,3,0
लेने,ले,v,VM,any,any,any,ना
गया,जा,v,VM,m,sg,any,या1_था
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
पैसे,पैसा,n,NN,m,pl,3,0
कम,कम,avy,QF,-,-,-,-
पड़,पड,v,VM,m,pl,any,0_जा+या1_था
गये,जा,v,VAUX,m,pl,any,या1
थे,था,v,VAUX,m,pl,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मेरे,मैं,pn,PRP,m,sg,1,का
दफ्तर,दफ्तर,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
महीने,महीना,n,NN,m,sg,3,0_पहले
भर,भर,avy,RP,-,-,-,-
पहले,पहले,nst,NST,m,sg,3,-
आया,आ,v,VM,m,sg,any,या_था
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मैडम,मैडम,n,NN,f,sg,3,0
-,-,punc,SYM,-,-,-,-
आपसे,आप,pn,PRP,any,sg,2h,से
रूपया,रूपया,n,NN,m,sg,3,0
लेकर,ले,v,VM,any,any,any,कर
गया,जा,v,VM,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
हां,हाँ,avy,INJ,-,-,-,-
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मैडम,मैडम,n,NN,f,sg,3,0
-,-,punc,SYM,-,-,-,-
सर,सर,n,NN,m,sg,3,0
इस,यह,pn,DEM,any,sg,3,-
दफ्तर,दफ्तर,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
काम,काम,n,NN,m,sg,3,0
करने,कर,v,VM,any,sg,any,ना_वाला
वाले,वाला,psp,PSP,m,sg,-,-
किसी,कोई,pn,PRP,any,sg,3,0
भी,भी,avy,RP,-,-,-,-
कर्मचारी,कर्मचारी,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
पिछले,पिछला,adj,JJ,m,pl,-,-
कई,कई,avy,QF,-,-,-,-
महीनों,महीना,n,NN,m,pl,3,0_से
से,से,psp,PSP,-,-,-,-
कोई,कोई,pn,PRP,any,sg,3,0
भी,भी,avy,RP,-,-,-,-
बच्चा,बच्चा,n,NN,m,sg,3,0
हास्पिटलाइज्ड,हास्पिटलाइज्ड,unk,UNK,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
हुआ,हो,v,VM,m,sg,3,या_है
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
आप,आप,pn,PRP,any,sg,2h,0
खून,खून,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
जरूरत,जरूरत,n,NN,f,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
बात,बात,n,NN,f,sg,3,0
कर,कर,v,VM,m,sg,2h,0_रह+या_है
रहे,रह,v,VAUX,m,sg,2h,या
हैं,है,v,VAUX,any,sg,2h,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मैं,मैं,pn,PRP,any,sg,1,0
तो,तो,avy,RP,-,-,-,-
कह,कह,v,VM,f,sg,1,0_रह+या_है
रही,रह,v,VAUX,f,sg,any,या
हूं,है,v,VAUX,any,sg,1,है
ओ.,ओ.,n,NNPC,m,sg,3,0
आर.,आर.,n,NNPC,m,sg,3,0
एस.,एस.,n,NNP,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
जरूरत,जरूरत,n,NN,f,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
पड़ी,पड,v,VM,f,sg,3,या_है
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
लेकिन,लेकिन,avy,CC,-,-,-,-
वह,वह,pn,DEM,any,sg,3,-
आदमी,आदमी,n,NN,m,sg,3,0
मेरे,मैं,pn,PRP,m,sg,1,का
अखबार,अखबार,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
नाम,नाम,n,NN,m,sg,3,0
लेकर,ले,v,VM,any,any,any,कर
आपसे,आप,pn,PRP,any,sg,2h,से
रूपये,रूपया,n,NN,m,pl,3,0
क्यों,क्यों,pn,WQ,-,-,-,-
ऐठा,ऐठ,v,VM,m,sg,any,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
कहीं,कहीं,adv,RB,-,-,-,-
आपको,आप,pn,PRP,any,sg,2h,को
पहचानता,पहचान,v,VM,m,sg,any,ता_था
तो,तो,avy,RP,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
था,था,v,VAUX,m,sg,any,था
और,और,avy,CC,-,-,-,-
आप,आप,pn,PRP,any,sg,2h,0
उसको,वह,pn,PRP,any,sg,3,को
नहीं,नहीं,avy,NEG,-,-,-,-
पहचानते,पहचान,v,VM,m,sg,2h,ता_हो
हो,हो,v,VAUX,m,sg,2h,0
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
ऐसा,ऐसा,pn,PRP,m,sg,any,0
ही,ही,avy,RP,-,-,-,-
समझिये,समझ,v,VM,any,sg,2h,एं
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मैडम,मैडम,n,NN,f,sg,3,0
-,-,punc,SYM,-,-,-,-
मतलब,मतलब,n,NN,m,sg,3,0
मैं,मैं,pn,PRP,any,sg,1,0
भी,भी,avy,RP,-,-,-,-
अब,अब,pn,PRP,-,-,-,-
आपको,आप,pn,PRP,any,sg,2h,को
पहचान,पहचान,v,VM,f,sg,1,0_चुक+या_है
चुकी,चुक,v,VAUX,f,sg,any,या
हूं,है,v,VAUX,any,sg,1,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
वो,वह,pn,PRP,any,sg,3,0
कैसे,कैसे,pn,WQ,-,-,-,-
NULL,NULL,v,VM,-,-,-,-
?,?,punc,SYM,-,-,-,-
?,?,punc,SYM,-,-,-,-
मैडम,मैडम,n,NN,f,sg,3,0
-,-,punc,SYM,-,-,-,-
रचना,रचना,n,NN,f,sg,3,0_के_साथ
के,के,psp,PSP,-,-,-,-
साथ,साथ,nst,NST,m,sg,3,-
फोटो,फोटो,n,NN,f,sg,3,0
भी,भी,avy,RP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
पिछले,पिछला,adj,JJ,m,sg,-,-
अंक,अंक,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
छपी,छप,v,VM,f,sg,any,या_था
थी,था,v,VAUX,f,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
सम्भवतः,संभवतः,adv,RB,-,-,-,-
कहते,कह,v,VM,m,sg,any,ता_हो+या
हुए,हो,v,VAUX,m,sg,any,या
दफ्तर,दफ्तर,n,NN,m,sg,3,0_से_बाहर
से,से,psp,PSP,-,-,-,-
बाहर,बाहर,nst,NST,m,sg,3,-
निकल,निकल,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
कई,कई,avy,QF,-,-,-,-
महीनों,महीना,n,NN,m,pl,3,0_के_बाद
के,के,psp,PSP,-,-,-,-
बाद,बाद,nst,NST,m,sg,3,-
ठगावतार,ठगावतार,n,NNP,m,sg,3,0
मालवा,मालवा,n,NNPC,m,sg,3,0
मिल,मिल,n,NNP,f,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
भीड़,भीड,n,NN,f,sg,3,0
भरे,भर,v,VM,m,sg,any,या
बाजार,बाजार,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
दिखाई,दिखा,v,VM,any,sg,any,या_पड_जा+या1
पड़,पड,v,VAUX,any,any,any,0
गया,जा,v,VAUX,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
स्कूटर,स्कूटर,n,NN,m,sg,3,0
दीवाल,दीवाल,n,NN,f,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
सहारे,सहारा,n,NN,m,sg,3,0
टिकाकर,टिका,v,VM,any,any,any,कर
मि.,मि.,n,NNC,m,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0_का_ओर
की,का,psp,PSP,f,sg,-,-
ओर,ओर,nst,NST,f,sg,3,-
लपका,लपक,v,VM,m,sg,any,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
देख,देख,v,VM,m,sg,any,0_पा+या_था
पाया,पा,v,VAUX,m,sg,any,या
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
किसी,कोई,pn,PRP,any,sg,3,0_से
से,से,psp,PSP,-,-,-,-
बातें,बात,n,NN,f,pl,3,0
कर,कर,v,VM,m,sg,any,0_रह+या_था
रहा,रह,v,VAUX,m,sg,any,या
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
एकाएक,एकाएक,adv,RB,-,-,-,-
उसके,वह,pn,PRP,any,sg,3,0_सामने
सामने,सामने,nst,NST,m,sg,3,-
खड़ा,खडा,adj,JJ,m,sg,-,-
हो,हो,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
देखकर,देख,v,VM,any,any,any,कर
वह,वह,pn,PRP,any,sg,3,0
भौचक्का,भौचक्का,adj,JJ,m,sg,-,-
रह,रह,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
पूछा,पूछ,v,VM,m,sg,any,या
-,-,punc,SYM,-,-,-,-
क्यों,क्यों,pn,WQ,-,-,-,-
भाई,भाई,n,NN,m,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0
जी,जी,avy,RP,-,-,-,-
कैसे,कैसे,pn,WQ,-,-,-,-
हो,हो,v,VM,any,sg,2,0
?,?,punc,SYM,-,-,-,-
?,?,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
ठीक,ठीक,adj,JJ,any,any,-,-
हूं,है,v,VM,any,sg,1,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
बच्चे,बच्चा,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
तबियत,तबियत,n,NN,f,sg,3,0
कैसी,कैसा,pn,WQ,f,sg,3,0
है,है,v,VM,any,sg,3,है
?,।,punc,SYM,-,-,-,-
?,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
कौन,कौन,pn,WQ,-,-,-,-
बच्चा,बच्चा,n,NN,m,sg,3,0
?,?,punc,SYM,-,-,-,-
?,?,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
राम,राम,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
जिसके,जो,pn,PRP,any,sg,3,0_लिये
लिये,लिये,psp,PSP,-,-,-,-
खून,खून,n,NN,m,sg,3,0
लेने,ले,v,VM,any,any,any,ना
गये,जा,v,VM,m,sg,2h,या1_था
थे,था,v,VAUX,m,sg,2h,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मि.,मि.,n,NNC,m,sg,3,0
ठगावतार,ठगावतार,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
अच्छा,अच्छा,avy,INJ,-,-,-,-
वो,वह,pn,PRP,any,sg,3,0
तो,तो,avy,RP,-,-,-,-
मर,मर,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
",",COMMA,punc,SYM,-,-,-,-
NULL,NULL,avy,CC,-,-,-,-
कहते,कह,v,VM,m,sg,any,ता_हो+या
हुए,हो,v,VAUX,m,sg,any,या
वह,वह,pn,PRP,any,sg,3,0
चकमा,चकमा,n,NN,m,sg,3,0
